Magnitude,Redshift,MagnitudeLetter
21.66528,19.5449,i
21.53672,19.5449,z
24.82051,20.91648,u
22.55087,20.91648,g
21.7972,20.91648,r
21.42529,20.91648,i
21.22724,20.91648,z
24.46073,20.69348,u
24.72482,20.69348,g
24.0288,20.69348,r
23.15037,20.69348,i
21.22207,20.69348,z
24.31649,20.09778,u
24.18182,20.09778,g
22.67947,20.09778,r
21.78777,20.09778,i
20.35129,20.09778,z
22.07664,21.4478,u
22.12446,21.4478,g
21.52047,21.4478,r
21.54062,21.4478,i
21.62259,21.4478,z
24.77064,21.44084,u
25.54515,21.44084,g
23.39981,21.44084,r
22.08205,21.44084,i
21.43448,21.44084,z
24.75704,23.13255,u
24.76017,23.13255,g
23.80392,23.13255,r
22.58055,23.13255,i
23.48267,23.13255,z
25.6743,21.59298,u
24.90963,21.59298,g
23.95513,21.59298,r
22.21024,21.59298,i
21.66817,21.59298,z
24.78189,23.54162,u
23.27888,23.54162,g
25.18471,23.54162,r
23.46738,23.54162,i
23.2326,23.54162,z
25.22083,22.24058,u
23.31311,22.24058,g
22.61175,22.24058,r
22.07359,22.24058,i
22.27846,22.24058,z
22.0758,23.55405,u
24.25426,23.55405,g
24.41354,23.55405,r
25.66888,23.55405,i
23.17754,23.55405,z
20.58805,21.29073,u
20.33661,21.29073,g
20.7581,21.29073,r
20.86264,21.29073,i
21.89935,21.29073,z
23.2176,21.27359,u
23.53349,21.27359,g
23.48674,21.27359,r
22.47323,21.27359,i
21.932,21.27359,z
24.51006,23.09702,u
23.23079,23.09702,g
24.01159,23.09702,r
23.31938,23.09702,i
23.28509,23.09702,z
23.22335,20.76018,u
24.36991,20.76018,g
23.88689,20.76018,r
22.22188,20.76018,i
20.75538,20.76018,z
23.88614,21.41334,u
23.26575,21.41334,g
22.65243,21.41334,r
22.36287,21.41334,i
21.87893,21.41334,z
24.15015,19.54103,u
22.85179,19.54103,g
21.05768,19.54103,r
20.32023,19.54103,i
19.93322,19.54103,z
22.63611,21.32154,u
22.01211,21.32154,g
21.99957,21.32154,r
21.82497,21.32154,i
22.3699,21.32154,z
16.70341,13.54913,u
14.66071,13.54913,g
13.88714,13.54913,r
13.64928,13.54913,i
13.5521,13.54913,z
24.99443,23.39917,u
24.81206,23.39917,g
22.5174,23.39917,r
24.29299,23.39917,i
23.78394,23.39917,z
21.8557,22.33101,u
25.936,22.33101,g
25.3541,22.33101,r
23.33105,22.33101,i
22.4283,22.33101,z
16.89739,13.43829,u
14.67622,13.43829,g
14.01233,13.43829,r
16.06408,13.43829,i
13.341,13.43829,z
25.50832,22.19646,u
24.18848,22.19646,g
23.7595,22.19646,r
22.43715,22.19646,i
22.21181,22.19646,z
24.37348,21.5445,u
23.09864,21.5445,g
24.19628,21.5445,r
22.64018,21.5445,i
21.66579,21.5445,z
22.94465,22.649,u
22.99248,22.649,g
23.70691,22.649,r
22.92928,22.649,i
22.61373,22.649,z
21.83858,18.96026,u
21.00392,18.96026,g
20.09238,18.96026,r
19.73717,18.96026,i
19.54585,18.96026,z
23.9006,19.74913,u
22.70175,19.74913,g
20.97175,19.74913,r
20.39218,19.74913,i
19.88449,19.74913,z
24.49943,21.37181,u
24.34232,21.37181,g
22.25983,21.37181,r
21.97758,21.37181,i
21.36763,21.37181,z
22.76652,20.56395,u
22.71056,20.56395,g
22.0345,20.56395,r
21.8588,20.56395,i
21.46264,20.56395,z
25.20094,21.00661,u
23.52494,21.00661,g
22.7356,21.00661,r
22.47242,21.00661,i
22.02875,21.00661,z
23.12211,21.8272,u
22.94075,21.8272,g
22.71515,21.8272,r
22.28264,21.8272,i
22.0793,21.8272,z
18.19971,15.9085,u
16.74711,15.9085,g
16.15729,15.9085,r
15.99695,15.9085,i
15.90207,15.9085,z
17.90103,15.10465,u
16.2396,15.10465,g
15.55979,15.10465,r
15.27886,15.10465,i
15.10052,15.10465,z
23.18999,17.54036,u
20.45689,17.54036,g
19.05493,17.54036,r
18.04505,17.54036,i
17.5637,17.54036,z
25.49383,21.64953,u
23.06742,21.64953,g
22.19891,21.64953,r
22.12358,21.64953,i
21.71964,21.64953,z
23.58779,21.28319,u
24.13472,21.28319,g
23.96049,21.28319,r
22.37126,21.28319,i
21.40607,21.28319,z
23.82608,18.81702,u
22.12628,18.81702,g
20.82437,18.81702,r
19.53729,18.81702,i
18.81663,18.81702,z
24.07586,20.84009,u
25.26516,20.84009,g
24.99517,20.84009,r
24.896,20.84009,i
21.1248,20.84009,z
20.88023,15.76624,u
18.22761,15.76624,g
16.86726,15.76624,r
16.14735,15.76624,i
15.75981,15.76624,z
23.58408,21.26819,u
23.59787,21.26819,g
22.83387,21.26819,r
22.77699,21.26819,i
21.66888,21.26819,z
24.73519,19.98345,u
22.53539,19.98345,g
21.16767,19.98345,r
20.47444,19.98345,i
20.37653,19.98345,z
24.49924,19.98198,u
25.11438,19.98198,g
24.80171,19.98198,r
24.36174,19.98198,i
20.05814,19.98198,z
23.94797,20.52089,u
23.25915,20.52089,g
22.28195,20.52089,r
21.80495,20.52089,i
21.08652,20.52089,z
23.37046,21.91828,u
24.0946,21.91828,g
23.09625,21.91828,r
22.48411,21.91828,i
21.85439,21.91828,z
22.75638,21.10593,u
22.49643,21.10593,g
22.08884,21.10593,r
22.22163,21.10593,i
21.41819,21.10593,z
23.61432,20.94061,u
22.88301,20.94061,g
22.40979,20.94061,r
22.14619,20.94061,i
21.37535,20.94061,z
23.03787,20.72765,u
22.51755,20.72765,g
21.61646,20.72765,r
21.25698,20.72765,i
21.3893,20.72765,z
24.45933,21.24932,u
22.90957,21.24932,g
21.89227,21.24932,r
21.68192,21.24932,i
21.60927,21.24932,z
23.54761,19.10712,u
21.57229,19.10712,g
20.19714,19.10712,r
19.58253,19.10712,i
19.10034,19.10712,z
22.87812,18.51442,u
21.37623,18.51442,g
19.96134,18.51442,r
18.83775,18.51442,i
18.52159,18.51442,z
23.28228,18.52991,u
22.15713,18.52991,g
20.49891,18.52991,r
19.72897,18.52991,i
19.18913,18.52991,z
22.62281,17.16211,u
20.05966,17.16211,g
18.70534,17.16211,r
17.68274,17.16211,i
17.17025,17.16211,z
23.65013,19.63752,u
23.87765,19.63752,g
22.23054,19.63752,r
20.62529,19.63752,i
19.62199,19.63752,z
24.79021,20.32588,u
22.94703,20.32588,g
21.72587,20.32588,r
20.80991,20.32588,i
20.3756,20.32588,z
22.19098,19.71645,u
21.3327,19.71645,g
20.92227,19.71645,r
20.64126,19.71645,i
20.50686,19.71645,z
25.08509,21.74223,u
24.776,21.74223,g
23.26382,21.74223,r
21.96791,21.74223,i
21.62561,21.74223,z
22.49326,18.88478,u
20.41647,18.88478,g
19.41612,18.88478,r
19.08985,18.88478,i
18.88033,18.88478,z
25.41989,23.49518,u
24.89372,23.49518,g
24.81365,23.49518,r
22.22042,23.49518,i
23.31308,23.49518,z
22.79363,22.49555,u
25.01385,22.49555,g
25.63354,22.49555,r
24.38964,22.49555,i
22.82466,22.49555,z
19.86817,17.42705,u
18.38965,17.42705,g
17.7645,17.42705,r
17.55481,17.42705,i
17.40708,17.42705,z
23.32728,20.12459,u
23.72045,20.12459,g
22.09826,20.12459,r
21.42714,20.12459,i
20.40721,20.12459,z
23.94448,23.32292,u
24.92196,23.32292,g
23.09987,23.32292,r
24.17623,23.32292,i
23.01372,23.32292,z
22.89685,20.32211,u
21.82323,20.32211,g
21.13173,20.32211,r
21.16286,20.32211,i
20.76276,20.32211,z
22.13723,17.00779,u
19.51035,17.00779,g
18.12983,17.00779,r
17.4133,17.00779,i
17.01575,17.00779,z
24.83307,21.04625,u
22.72819,21.04625,g
21.60663,21.04625,r
21.22815,21.04625,i
21.04966,21.04625,z
22.35893,19.23726,u
21.09236,19.23726,g
19.93498,19.23726,r
19.43001,19.23726,i
19.22438,19.23726,z
22.76533,19.32381,u
22.12747,19.32381,g
20.93129,19.32381,r
20.37769,19.32381,i
20.2061,19.32381,z
23.52496,20.22121,u
22.40244,20.22121,g
21.18812,20.22121,r
20.46973,20.22121,i
20.34393,20.22121,z
22.88885,22.30369,u
22.93825,22.30369,g
22.32655,22.30369,r
22.36134,22.30369,i
22.34156,22.30369,z
23.08426,23.04809,u
23.20202,23.04809,g
22.85563,23.04809,r
22.20339,23.04809,i
23.06346,23.04809,z
23.79261,21.69218,u
24.20032,21.69218,g
22.95414,21.69218,r
22.75663,21.69218,i
21.99491,21.69218,z
23.10085,21.20443,u
23.55913,21.20443,g
22.55032,21.20443,r
22.42987,21.20443,i
21.73862,21.20443,z
21.76804,18.34833,u
20.92904,18.34833,g
19.83879,18.34833,r
19.44069,18.34833,i
19.02684,18.34833,z
24.67031,20.731,u
23.08512,20.731,g
22.23311,20.731,r
21.93715,20.731,i
22.14383,20.731,z
23.35415,21.58416,u
22.86069,21.58416,g
22.02089,21.58416,r
21.63578,21.58416,i
21.59898,21.58416,z
21.07559,19.10871,u
19.80583,19.10871,g
19.31712,19.10871,r
19.13037,19.10871,i
19.11891,19.10871,z
23.44063,19.56842,u
22.341,19.56842,g
21.40689,19.56842,r
21.06841,19.56842,i
20.92921,19.56842,z
25.48675,21.59133,u
24.43524,21.59133,g
24.53956,21.59133,r
22.44156,21.59133,i
21.89638,21.59133,z
21.99274,21.31865,u
21.48566,21.31865,g
21.39343,21.31865,r
20.83828,21.31865,i
21.20778,21.31865,z
24.28601,21.74174,u
25.15583,21.74174,g
23.48281,21.74174,r
21.96462,21.74174,i
22.10929,21.74174,z
24.25428,22.43349,u
22.95051,22.43349,g
22.9959,22.43349,r
23.04754,22.43349,i
22.43946,22.43349,z
24.51792,22.76735,u
25.48446,22.76735,g
25.17316,22.76735,r
22.46908,22.76735,i
22.81932,22.76735,z
25.77191,19.92563,u
22.74596,19.92563,g
21.12238,19.92563,r
20.48727,19.92563,i
19.96761,19.92563,z
22.9332,22.48943,u
23.20862,22.48943,g
22.69708,22.48943,r
22.17072,22.48943,i
22.56365,22.48943,z
22.27874,17.70037,u
20.35149,17.70037,g
19.07901,17.70037,r
18.629,17.70037,i
18.20233,17.70037,z
22.85811,21.78131,u
22.8193,21.78131,g
21.89046,21.78131,r
21.71775,21.78131,i
21.73561,21.78131,z
24.10251,21.63553,u
23.2168,21.63553,g
22.6302,21.63553,r
22.35731,21.63553,i
21.99936,21.63553,z
23.16847,19.06996,u
21.78276,19.06996,g
20.73873,19.06996,r
20.28874,19.06996,i
20.00407,19.06996,z
24.37564,19.79537,u
24.37878,19.79537,g
23.28772,19.79537,r
22.06636,19.79537,i
20.77746,19.79537,z
23.23182,21.37431,u
24.23307,21.37431,g
23.3893,21.37431,r
21.98424,21.37431,i
21.76759,21.37431,z
24.36237,19.70424,u
23.04828,19.70424,g
21.63954,19.70424,r
20.40739,19.70424,i
19.71407,19.70424,z
20.8988,18.62004,u
20.01027,18.62004,g
19.56113,18.62004,r
19.22398,18.62004,i
19.06821,18.62004,z
22.81706,21.84229,u
23.30207,21.84229,g
22.66687,21.84229,r
22.08548,21.84229,i
22.23584,21.84229,z
22.53345,22.9316,u
22.68655,22.9316,g
22.56061,22.9316,r
22.02229,22.9316,i
22.61529,22.9316,z
24.37275,22.312,u
24.15425,22.312,g
24.87625,22.312,r
22.6548,22.312,i
22.20601,22.312,z
23.58702,20.69725,u
23.04158,20.69725,g
22.98037,20.69725,r
22.015,20.69725,i
21.63268,20.69725,z
23.69321,21.11742,u
23.97245,21.11742,g
22.65867,21.11742,r
22.42472,21.11742,i
22.74686,21.11742,z
24.99717,21.02979,u
23.72513,21.02979,g
22.87785,21.02979,r
22.7033,21.02979,i
21.5034,21.02979,z
24.63468,22.82689,u
22.45177,22.82689,g
21.99503,22.82689,r
22.61343,22.82689,i
22.82678,22.82689,z
24.24056,22.19182,u
23.03418,22.19182,g
23.21727,22.19182,r
23.1511,22.19182,i
22.17317,22.19182,z
23.33746,20.62778,u
22.40275,20.62778,g
21.45932,20.62778,r
21.3091,20.62778,i
20.72876,20.62778,z
25.87512,20.48762,u
23.21673,20.48762,g
22.00499,20.48762,r
20.90614,20.48762,i
20.51516,20.48762,z
23.11825,18.90253,u
21.43144,18.90253,g
20.37562,18.90253,r
19.98909,18.90253,i
19.56786,18.90253,z
23.06196,22.9671,u
23.33216,22.9671,g
23.27966,22.9671,r
22.843,22.9671,i
22.5525,22.9671,z
24.13333,23.11152,u
23.06321,23.11152,g
23.17504,23.11152,r
23.67125,23.11152,i
23.01092,23.11152,z
23.49717,20.56426,u
22.77089,20.56426,g
22.12269,20.56426,r
21.79295,20.56426,i
21.92774,20.56426,z
21.35733,17.97372,u
20.66961,17.97372,g
19.86184,17.97372,r
19.5256,17.97372,i
19.35082,17.97372,z
23.36274,21.70144,u
23.93635,21.70144,g
22.73615,21.70144,r
22.23091,21.70144,i
21.86823,21.70144,z
24.05718,22.68041,u
23.52768,22.68041,g
22.90292,22.68041,r
22.70334,22.68041,i
22.66026,22.68041,z
22.74694,22.56767,u
23.15069,22.56767,g
23.28098,22.56767,r
22.99384,22.56767,i
22.69704,22.56767,z
23.55192,21.46353,u
22.80422,21.46353,g
22.09408,21.46353,r
22.17508,21.46353,i
21.46646,21.46353,z
19.81053,14.39971,u
17.2319,14.39971,g
15.84447,14.39971,r
14.91639,14.39971,i
14.39815,14.39971,z
22.10648,20.10798,u
21.76974,20.10798,g
21.12528,20.10798,r
20.892,20.10798,i
20.52699,20.10798,z
21.84205,21.06353,u
21.8366,21.06353,g
21.31449,21.06353,r
21.1365,21.06353,i
21.01177,21.06353,z
23.45141,21.78378,u
23.92329,21.78378,g
22.82549,21.78378,r
22.03568,21.78378,i
22.09055,21.78378,z
23.33838,18.37907,u
21.62423,18.37907,g
20.14945,18.37907,r
19.57924,18.37907,i
19.23057,18.37907,z
23.6402,22.08553,u
25.43656,22.08553,g
22.80541,22.08553,r
21.90557,22.08553,i
22.604,22.08553,z
23.33339,20.73766,u
23.63733,20.73766,g
22.64558,20.73766,r
22.09142,20.73766,i
21.43075,20.73766,z
25.09987,20.7761,u
23.55641,20.7761,g
22.45047,20.7761,r
21.35863,20.7761,i
20.89424,20.7761,z
23.82739,20.33625,u
22.68909,20.33625,g
21.78198,20.33625,r
21.41921,20.33625,i
20.94999,20.33625,z
23.60171,22.0777,u
23.32992,22.0777,g
22.97827,22.0777,r
22.09821,22.0777,i
22.47137,22.0777,z
25.79847,20.43249,u
23.95822,20.43249,g
22.408,20.43249,r
21.2496,20.43249,i
20.53634,20.43249,z
26.92555,21.67569,u
25.43287,21.67569,g
23.89851,21.67569,r
22.1745,21.67569,i
21.48828,21.67569,z
22.40215,19.12112,u
22.23565,19.12112,g
20.85142,19.12112,r
20.16635,19.12112,i
19.7062,19.12112,z
25.48824,21.60423,u
24.21607,21.60423,g
22.50789,21.60423,r
22.00916,21.60423,i
21.67272,21.60423,z
23.50862,19.51944,u
21.69142,19.51944,g
20.50855,19.51944,r
20.00846,19.51944,i
19.8522,19.51944,z
23.07171,23.02501,u
23.23502,23.02501,g
23.36811,23.02501,r
22.78242,23.02501,i
23.01292,23.02501,z
23.42123,22.30971,u
23.33709,22.30971,g
23.61855,22.30971,r
23.87884,22.30971,i
22.19825,22.30971,z
23.42458,21.95244,u
24.18658,21.95244,g
22.87589,21.95244,r
22.48174,21.95244,i
22.08079,21.95244,z
24.82406,22.18173,u
25.05408,22.18173,g
25.1424,22.18173,r
22.62465,22.18173,i
22.20486,22.18173,z
23.80659,21.1242,u
23.68527,21.1242,g
22.96676,21.1242,r
22.12531,21.1242,i
21.42999,21.1242,z
25.24313,21.30962,u
24.33387,21.30962,g
22.77448,21.30962,r
22.16832,21.30962,i
21.4851,21.30962,z
24.56296,20.03183,u
23.38119,20.03183,g
21.84323,20.03183,r
20.75433,20.03183,i
20.89916,20.03183,z
23.5019,21.38033,u
23.71399,21.38033,g
22.99814,21.38033,r
21.91147,21.38033,i
21.568,21.38033,z
25.05654,22.97411,u
23.49656,22.97411,g
23.95165,22.97411,r
23.66574,22.97411,i
22.99144,22.97411,z
23.20953,20.55396,u
22.322,20.55396,g
21.31959,20.55396,r
20.84237,20.55396,i
20.54226,20.55396,z
25.29533,21.84828,u
24.83855,21.84828,g
23.33833,21.84828,r
21.84258,21.84828,i
21.8389,21.84828,z
25.41327,23.0862,u
24.56615,23.0862,g
25.26202,23.0862,r
22.69879,23.0862,i
23.1023,23.0862,z
21.69022,18.20652,u
20.45428,18.20652,g
19.83746,18.20652,r
19.46678,18.20652,i
19.18961,18.20652,z
24.02993,19.13694,u
22.68426,19.13694,g
21.3482,19.13694,r
19.90253,19.13694,i
19.1222,19.13694,z
23.54219,22.54484,u
23.47079,22.54484,g
23.4248,22.54484,r
23.10606,22.54484,i
22.38284,22.54484,z
23.07763,21.4767,u
23.43198,21.4767,g
22.21478,21.4767,r
22.2021,21.4767,i
21.67326,21.4767,z
23.15921,19.7713,u
23.09696,19.7713,g
21.9676,19.7713,r
20.82227,19.7713,i
20.37584,19.7713,z
22.55947,21.74853,u
23.13245,21.74853,g
22.14062,21.74853,r
21.87726,21.74853,i
21.90723,21.74853,z
24.43854,21.03068,u
24.94489,21.03068,g
22.5747,21.03068,r
21.51629,21.03068,i
21.14787,21.03068,z
24.00672,21.40045,u
23.62835,21.40045,g
22.68375,21.40045,r
24.50926,21.40045,i
21.46982,21.40045,z
22.89813,20.02959,u
22.13078,20.02959,g
21.38019,20.02959,r
20.99885,20.02959,i
20.87609,20.02959,z
25.15249,22.52332,u
25.1984,22.52332,g
23.63768,22.52332,r
22.29782,22.52332,i
22.60437,22.52332,z
25.12076,22.04863,u
23.81791,22.04863,g
22.86752,22.04863,r
22.54729,22.04863,i
22.16096,22.04863,z
20.10944,17.67133,u
18.57163,17.67133,g
17.9475,17.67133,r
17.77196,17.67133,i
17.65086,17.67133,z
23.9275,21.43072,u
23.02814,21.43072,g
22.78011,21.43072,r
23.34197,21.43072,i
22.17109,21.43072,z
22.94286,20.40385,u
23.55174,20.40385,g
22.8719,20.40385,r
22.21733,20.40385,i
21.85092,20.40385,z
23.21577,21.61951,u
22.48773,21.61951,g
22.0861,21.61951,r
22.02298,21.61951,i
21.68717,21.61951,z
24.98389,22.91261,u
25.11445,22.91261,g
24.06906,22.91261,r
24.46601,22.91261,i
22.93957,22.91261,z
22.61229,21.78158,u
22.87249,21.78158,g
22.23507,21.78158,r
22.01641,21.78158,i
21.98479,21.78158,z
24.66318,20.42603,u
24.01095,20.42603,g
22.27197,20.42603,r
21.53381,20.42603,i
21.04424,20.42603,z
24.75409,19.77085,u
23.5626,19.77085,g
21.92559,19.77085,r
21.02296,19.77085,i
20.51393,19.77085,z
24.34378,23.12124,u
23.02691,23.12124,g
22.61583,23.12124,r
22.18858,23.12124,i
22.66424,23.12124,z
24.40927,21.0629,u
24.34824,21.0629,g
22.55482,21.0629,r
22.13791,21.0629,i
21.56863,21.0629,z
25.77624,18.44281,u
24.32253,18.44281,g
23.40308,18.44281,r
23.73812,18.44281,i
20.27822,18.44281,z
25.338,22.76003,u
23.69962,22.76003,g
22.84165,22.76003,r
22.98836,22.76003,i
22.73486,22.76003,z
23.54728,17.92765,u
20.94901,17.92765,g
19.51803,17.92765,r
18.44408,17.92765,i
17.92692,17.92765,z
21.38841,17.60174,u
20.40485,17.60174,g
19.45939,17.60174,r
19.05281,17.60174,i
18.62827,17.60174,z
23.24334,20.7492,u
23.52212,20.7492,g
22.3168,20.7492,r
21.74561,20.7492,i
20.74224,20.7492,z
23.57542,20.52628,u
23.87186,20.52628,g
22.68251,20.52628,r
21.48062,20.52628,i
21.38445,20.52628,z
23.03883,19.34898,u
23.07895,19.34898,g
22.96568,19.34898,r
22.19518,19.34898,i
21.38281,19.34898,z
20.57064,17.07841,u
18.40518,17.07841,g
17.55275,17.07841,r
17.25995,17.07841,i
17.07692,17.07841,z
21.38032,19.69702,u
20.28666,19.69702,g
19.85917,19.69702,r
19.73552,19.69702,i
19.6819,19.69702,z
24.49744,21.79551,u
24.24087,21.79551,g
22.75542,21.79551,r
22.85328,21.79551,i
22.44775,21.79551,z
23.31389,21.5768,u
22.62146,21.5768,g
22.26586,21.5768,r
21.97051,21.5768,i
22.38123,21.5768,z
24.42364,20.67731,u
23.89347,20.67731,g
22.23689,20.67731,r
21.73494,20.67731,i
20.97918,20.67731,z
23.79076,21.07109,u
24.91232,21.07109,g
23.76735,21.07109,r
21.74983,21.07109,i
21.04882,21.07109,z
24.61602,21.14143,u
24.02916,21.14143,g
23.15807,21.14143,r
22.06983,21.14143,i
21.14984,21.14143,z
23.20278,21.50566,u
22.98364,21.50566,g
21.9347,21.50566,r
21.98205,21.50566,i
21.4862,21.50566,z
22.66601,20.94032,u
22.38611,20.94032,g
21.70326,20.94032,r
21.3507,20.94032,i
21.34318,20.94032,z
21.25027,20.00312,u
20.49401,20.00312,g
20.19017,20.00312,r
20.03679,20.00312,i
20.01286,20.00312,z
23.44006,21.21311,u
22.47757,21.21311,g
22.03882,21.21311,r
21.86417,21.21311,i
21.40932,21.21311,z
24.36293,21.04404,u
23.91915,21.04404,g
24.02881,21.04404,r
22.26723,21.04404,i
21.52229,21.04404,z
24.88507,20.82206,u
23.95348,20.82206,g
22.63761,20.82206,r
22.05261,20.82206,i
21.22552,20.82206,z
24.09955,21.61153,u
23.3221,21.61153,g
22.39074,21.61153,r
22.53044,21.61153,i
21.7136,21.61153,z
23.78925,22.52523,u
24.29731,22.52523,g
22.83963,22.52523,r
22.60678,22.52523,i
22.3218,22.52523,z
25.28975,19.51536,u
23.23197,19.51536,g
21.55532,19.51536,r
20.83631,19.51536,i
20.14746,19.51536,z
25.37499,21.53887,u
24.05929,21.53887,g
22.67268,21.53887,r
22.41033,21.53887,i
21.94076,21.53887,z
23.0826,19.53069,u
22.30841,19.53069,g
21.40969,19.53069,r
20.99741,19.53069,i
20.13028,19.53069,z
25.9384,20.5786,u
23.35462,20.5786,g
22.30473,20.5786,r
21.81275,20.5786,i
20.99277,20.5786,z
25.14333,20.67023,u
22.32041,20.67023,g
21.47255,20.67023,r
21.24672,20.67023,i
20.67473,20.67023,z
23.21892,20.61373,u
22.90178,20.61373,g
22.31851,20.61373,r
21.62183,20.61373,i
20.98471,20.61373,z
25.02963,22.70797,u
24.70569,22.70797,g
23.04556,22.70797,r
23.39747,22.70797,i
22.73148,22.70797,z
23.74614,21.51564,u
23.6564,21.51564,g
22.50274,21.51564,r
21.97495,21.51564,i
21.68754,21.51564,z
25.01115,21.22057,u
25.15687,21.22057,g
24.97046,21.22057,r
23.98373,21.22057,i
20.99164,21.22057,z
23.75427,23.31648,u
24.8926,23.31648,g
22.9,23.31648,r
24.98396,23.31648,i
23.30126,23.31648,z
20.7146,17.00722,u
19.1616,17.00722,g
18.53112,17.00722,r
18.34281,17.00722,i
18.12952,17.00722,z
23.03568,18.4819,u
20.92281,18.4819,g
19.57717,18.4819,r
18.91375,18.4819,i
18.54545,18.4819,z
24.12271,21.57644,u
22.45281,21.57644,g
22.17827,21.57644,r
21.92691,21.57644,i
21.60719,21.57644,z
21.90413,18.93458,u
20.04878,18.93458,g
19.33951,18.93458,r
19.07135,18.93458,i
18.93476,18.93458,z
24.06587,20.69778,u
24.58819,20.69778,g
22.46115,20.69778,r
21.37843,20.69778,i
21.03122,20.69778,z
23.17661,23.2762,u
23.17587,23.2762,g
24.4352,23.2762,r
23.45308,23.2762,i
23.04908,23.2762,z
21.17056,19.70213,u
20.16422,19.70213,g
19.82343,19.70213,r
19.70104,19.70213,i
19.71064,19.70213,z
23.32792,21.86118,u
23.28485,21.86118,g
23.27673,21.86118,r
22.42938,21.86118,i
21.74039,21.86118,z
22.89658,21.84501,u
23.68326,21.84501,g
22.15717,21.84501,r
22.44599,21.84501,i
21.97678,21.84501,z
23.18483,21.13715,u
23.57431,21.13715,g
22.54281,21.13715,r
22.38677,21.13715,i
21.20688,21.13715,z
23.95498,20.31478,u
24.41316,20.31478,g
23.7478,20.31478,r
22.89228,20.31478,i
20.72928,20.31478,z
22.16119,18.63152,u
20.11416,18.63152,g
19.17303,18.63152,r
18.79366,18.63152,i
18.63461,18.63152,z
23.01727,21.61144,u
23.28277,21.61144,g
22.28466,21.61144,r
21.82379,21.61144,i
21.74949,21.61144,z
23.88604,19.68848,u
22.35122,19.68848,g
21.2677,19.68848,r
20.71495,19.68848,i
20.38505,19.68848,z
23.81224,22.94967,u
23.26664,22.94967,g
23.62508,22.94967,r
23.03911,22.94967,i
22.89409,22.94967,z
23.97935,20.78252,u
22.8184,20.78252,g
21.97243,20.78252,r
21.62351,20.78252,i
21.01199,20.78252,z
17.4108,15.76738,u
16.31124,15.76738,g
15.91518,15.76738,r
15.8039,15.76738,i
15.76419,15.76738,z
23.88101,21.22368,u
23.00184,21.22368,g
22.25711,21.22368,r
21.76393,21.22368,i
21.73207,21.22368,z
23.69461,19.84975,u
22.7274,19.84975,g
21.18183,19.84975,r
20.3388,19.84975,i
19.84442,19.84975,z
21.65608,17.04863,u
19.01713,17.04863,g
17.79,17.04863,r
17.32893,17.04863,i
17.05464,17.04863,z
24.29633,21.67963,u
22.65601,21.67963,g
21.81069,21.67963,r
21.25941,21.67963,i
21.61911,21.67963,z
24.03805,19.28984,u
22.46865,19.28984,g
20.76321,19.28984,r
20.18352,19.28984,i
19.65601,19.28984,z
14.43966,13.20942,u
12.9201,13.20942,g
12.39753,13.20942,r
12.22692,13.20942,i
12.19865,13.20942,z
25.88184,21.56999,u
24.15178,21.56999,g
23.11616,21.56999,r
21.89825,21.56999,i
21.74023,21.56999,z
24.45822,21.24614,u
25.23596,21.24614,g
22.98886,21.24614,r
21.88167,21.24614,i
21.21042,21.24614,z
22.5697,20.32156,u
22.34336,20.32156,g
21.37987,20.32156,r
21.57918,20.32156,i
20.97945,20.32156,z
26.62114,19.74911,u
23.94167,19.74911,g
22.26414,19.74911,r
21.13065,19.74911,i
20.63509,19.74911,z
24.2015,22.14946,u
24.4654,22.14946,g
24.47404,22.14946,r
21.89275,22.14946,i
21.98528,22.14946,z
24.92762,22.92205,u
22.21716,22.92205,g
22.23,22.92205,r
21.92038,22.92205,i
22.82687,22.92205,z
23.56663,21.65769,u
23.59038,21.65769,g
22.73014,21.65769,r
22.32512,21.65769,i
21.92422,21.65769,z
23.82104,18.66608,u
21.53696,18.66608,g
20.07334,18.66608,r
19.17811,18.66608,i
18.65876,18.66608,z
24.39765,19.48415,u
23.23328,19.48415,g
21.71545,19.48415,r
20.71348,19.48415,i
